BioGuideID,first_name,last_name,representative,house,party,transaction,ticker,ticker_type,description,range,amount,excess_return,price_change,spy_change,report_date,transaction_date,last_modified
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,SAIC,ST,,1001.0,1001.0,5.913490880704,6.56284153005464,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,FIVE,ST,,1001.0,1001.0,11.2679377888867,11.9172884382374,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,CIEN,ST,,1001.0,1001.0,14.4914198840956,15.1407705334462,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,CHRD,ST,,1001.0,1001.0,7.86500156166564,8.51435221101628,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,MKSI,ST,,1001.0,1001.0,18.5380730818962,19.1874237312469,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,SLB,ST,,1001.0,1001.0,5.03622203787402,5.68557268722466,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,EME,ST,,1001.0,1001.0,-3.49194324194323,-2.84259259259259,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,WYNN,ST,,1001.0,1001.0,2.63193848816293,3.28128913751357,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,KVUE,ST,,1001.0,1001.0,17.644188676492,18.2935393258427,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,PSTG,ST,,1001.0,1001.0,-27.2651634521545,-26.6158128028038,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,NFLX,ST,,1001.0,1001.0,-12.3114259477896,-11.6620752984389,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,AXP,ST,,1001.0,1001.0,1.00630026460388,1.65565091395453,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,AZN,ST,,1001.0,1001.0,9.33364667880092,9.98299732815156,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,SYY,ST,,1001.0,1001.0,-2.8635407430588,-2.21419009370816,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,BCO,ST,,1001.0,1001.0,2.30840843423626,2.9577590835869,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,NCLH,ST,,1001.0,1001.0,-15.3883245467404,-14.7389738973897,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,SATS,ST,,1001.0,1001.0,17.1882655343563,17.8376161837069,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,BAX,ST,,1001.0,1001.0,-5.6336930293089,-4.98434237995826,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,KVUE,ST,,1001.0,1001.0,17.644188676492,18.2935393258427,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,PFG,ST,,1001.0,1001.0,6.11883885995563,6.76818950930627,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,META,ST,,1001.0,1001.0,-2.14679239466551,-1.49744174531487,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,PFGC,ST,,1001.0,1001.0,-4.13616564729049,-3.48681499793985,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,KO,ST,,1001.0,1001.0,1.3222353175963,1.97158596694694,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,TER,ST,,1001.0,1001.0,13.3516669897267,14.0010176390773,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,CVS,ST,,1001.0,1001.0,2.27801928153996,2.9273699308906,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,WMT,ST,,1001.0,1001.0,11.1182322519503,11.767582901301,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,COP,ST,,1001.0,1001.0,5.37515581763371,6.02450646698435,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,ITW,ST,,1001.0,1001.0,1.1237572147111,1.77310786406174,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,DRI,ST,,1001.0,1001.0,-0.83172999839665,-0.182379349046009,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,VRT,ST,,1001.0,1001.0,-7.97284363035807,-7.32349298100743,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,PLTR,ST,,1001.0,1001.0,-7.11041464318257,-6.46106399383193,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,UNH,ST,,1001.0,1001.0,-6.51156964862547,-5.86221899927483,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,RIO,ST,,1001.0,1001.0,1.37973522322554,2.02908587257618,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,ILMN,ST,,1001.0,1001.0,29.3375193637793,29.98687001313,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,HOMB,ST,,1001.0,1001.0,4.87085893148769,5.52020958083833,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,TSM,ST,,1001.0,1001.0,-1.46723865146133,-0.817888002110685,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,GS,ST,,1001.0,1001.0,9.94355458503227,10.5929052343829,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,RBA,ST,,1001.0,1001.0,-1.60485975654681,-0.955509107196172,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,CLX,ST,,1001.0,1001.0,-10.2527651967453,-9.60341454739463,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,NFLX,ST,,1001.0,1001.0,-12.3114259477896,-11.6620752984389,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,SGI,ST,,1001.0,1001.0,13.5710053295914,14.2203559789421,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,APPF,ST,,1001.0,1001.0,-1.45118340994629,-0.801832760595653,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,BRO,ST,,1001.0,1001.0,-3.58906475749235,-2.93971410814171,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,SR,ST,,1001.0,1001.0,-6.41066752177863,-5.76131687242799,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,CNM,ST,,1001.0,1001.0,-2.05443571912697,-1.40508506977633,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,AAPL,ST,,15001.0,15001.0,1.7345845017179,2.38393515106854,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,JNJ,ST,,1001.0,1001.0,7.68706828743856,8.3364189367892,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,BAX,ST,,1001.0,1001.0,-5.6336930293089,-4.98434237995826,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,BP,ST,,1001.0,1001.0,1.92470744670917,2.57405809605981,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,ASML,ST,,1001.0,1001.0,2.55953865280195,3.20888930215259,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,BP,ST,,1001.0,1001.0,1.92470744670917,2.57405809605981,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,AZN,ST,,1001.0,1001.0,9.33364667880092,9.98299732815156,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,SF,ST,,1001.0,1001.0,8.94986816698628,9.59921881633692,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,TCOM,ST,,1001.0,1001.0,-1.44311393779855,-0.793763288447913,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,ITT,ST,,1001.0,1001.0,-9.23483124381231,-8.58548059446167,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,ING,ST,,1001.0,1001.0,4.75858024974634,5.40793089909698,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,JNJ,ST,,1001.0,1001.0,7.68706828743856,8.3364189367892,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,FTNT,ST,,1001.0,1001.0,-1.1837924545763,-0.534441805225657,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,DDOG,ST,,1001.0,1001.0,-3.14505320235248,-2.49570255300184,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,SLB,ST,,1001.0,1001.0,5.03622203787402,5.68557268722466,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,ETN,ST,,1001.0,1001.0,-10.8114535494524,-10.1621029001018,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,AKAM,ST,,1001.0,1001.0,16.4614298186596,17.1107804680103,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,HWM,ST,,1001.0,1001.0,-4.1186473733433,-3.46929672399266,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,CLX,ST,,1001.0,1001.0,-10.2527651967453,-9.60341454739463,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,CMI,ST,,1001.0,1001.0,14.8748567053025,15.5242073546532,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,VST,ST,,1001.0,1001.0,-11.6134537540895,-10.9641031047388,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,FMC,ST,,1001.0,1001.0,-16.74722572984,-16.0978750804894,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,SFM,ST,,1001.0,1001.0,7.57071407556845,8.22006472491909,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,HPE,ST,,1001.0,1001.0,-0.3830663396415,0.266284309709141,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,BABA,ST,,1001.0,1001.0,-11.5761602854111,-10.9268096360605,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,MTZ,ST,,1001.0,1001.0,3.09217774513406,3.7415283944847,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,MGY,ST,,1001.0,1001.0,2.83123837340706,3.4805890227577,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,SHW,ST,,1001.0,1001.0,-7.47889937024745,-6.82954872089681,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,HDB,ST,,1001.0,1001.0,-5.01486041073893,-4.36550976138828,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,IT,ST,,1001.0,1001.0,-8.07286111633937,-7.42351046698873,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,ENTG,ST,,1001.0,1001.0,2.75636363636365,3.40571428571429,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,TMHC,ST,,1001.0,1001.0,3.09599936755838,3.74535001690902,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,NVO,ST,,1001.0,1001.0,-7.41393897868717,-6.76458832933653,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,CEG,ST,,1001.0,1001.0,-5.5868637219296,-4.93751307257896,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,ALLE,ST,,1001.0,1001.0,-4.95693126523787,-4.30758061588723,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,ORCL,ST,,1001.0,1001.0,-14.6164182658402,-13.9670676164895,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,SNDK,ST,,1001.0,1001.0,13.4273524453281,14.0767030946788,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,META,ST,,1001.0,1001.0,-2.14679239466551,-1.49744174531487,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,ACIW,ST,,1001.0,1001.0,-3.4971168996153,-2.84776625026466,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,JD,ST,,1001.0,1001.0,-12.3814453451852,-11.7320946958346,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,APPF,ST,,1001.0,1001.0,-1.45118340994629,-0.801832760595653,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,BSX,ST,,1001.0,1001.0,-7.44064029835134,-6.79128964900069,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,SFM,ST,,1001.0,1001.0,7.57071407556845,8.22006472491909,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,DKS,ST,,1001.0,1001.0,-1.10233126178043,-0.452980612429788,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,WSFS,ST,,1001.0,1001.0,5.86210117726304,6.51145182661368,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,UNH,ST,,1001.0,1001.0,-6.51156964862547,-5.86221899927483,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,TMO,ST,,1001.0,1001.0,2.3287874974258,2.97813814677644,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,DELL,ST,,1001.0,1001.0,-14.657797329681,-14.0084466803304,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,FN,ST,,1001.0,1001.0,12.4780922730238,13.1274429223744,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,SONY,ST,,1001.0,1001.0,-0.541242541242528,0.108108108108112,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,BWXT,ST,,1001.0,1001.0,-16.8818108925686,-16.232460243218,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,HUM,ST,,1001.0,1001.0,-10.6437486046043,-9.99439795525367,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,FMC,ST,,1001.0,1001.0,-16.74722572984,-16.0978750804894,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,BHP,ST,,1001.0,1001.0,1.53443691179541,2.18378756114605,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,NVS,ST,,1001.0,1001.0,7.20889908558126,7.8582497349319,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,BCS,ST,,1001.0,1001.0,9.21475431784711,9.86410496719775,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,FN,ST,,1001.0,1001.0,12.4780922730238,13.1274429223744,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,PDD,ST,,1001.0,1001.0,-15.2071037557399,-14.5577531063892,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,BRK.B,ST,,1001.0,1001.0,3.10806805833138,3.75741870768202,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,BHP,ST,,1001.0,1001.0,1.53443691179541,2.18378756114605,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,HWM,ST,,1001.0,1001.0,-4.1186473733433,-3.46929672399266,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,GSK,ST,,1001.0,1001.0,1.41711718192332,2.06646783127396,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,AVGO,ST,,1001.0,1001.0,6.37511345137451,7.02446410072516,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,BL,ST,,1001.0,1001.0,1.15713507500607,1.80648572435671,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,FIVE,ST,,1001.0,1001.0,11.2679377888867,11.9172884382374,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,RF,ST,,1001.0,1001.0,9.57792207792209,10.2272727272727,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,SHW,ST,,1001.0,1001.0,-7.47889937024745,-6.82954872089681,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,IT,ST,,1001.0,1001.0,-8.07286111633937,-7.42351046698873,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,TMO,ST,,1001.0,1001.0,2.3287874974258,2.97813814677644,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,TER,ST,,1001.0,1001.0,13.3516669897267,14.0010176390773,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,HPE,ST,,1001.0,1001.0,-0.3830663396415,0.266284309709141,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,TCOM,ST,,1001.0,1001.0,-1.44311393779855,-0.793763288447913,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,ILMN,ST,,1001.0,1001.0,29.3375193637793,29.98687001313,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,BK,ST,,1001.0,1001.0,7.18515639290288,7.83450704225352,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,PLTR,ST,,1001.0,1001.0,-7.11041464318257,-6.46106399383193,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,TMUS,ST,,1001.0,1001.0,-5.26363975450136,-4.61428910515072,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,SAP,ST,,1001.0,1001.0,-6.74912301711174,-6.0997723677611,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,BRO,ST,,1001.0,1001.0,-3.58906475749235,-2.93971410814171,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,OPCH,ST,,1001.0,1001.0,22.304284153168,22.9536348025186,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,LPX,ST,,1001.0,1001.0,-5.10412280985845,-4.45477216050781,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,ITW,ST,,1001.0,1001.0,1.1237572147111,1.77310786406174,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,ECL,ST,,1001.0,1001.0,-0.602676203609682,0.0466744457409586,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,KO,ST,,1001.0,1001.0,1.3222353175963,1.97158596694694,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Purchase,WMT,ST,,1001.0,1001.0,11.1182322519503,11.767582901301,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
M001136,Lisa,Mcclain,Lisa Mcclain,Representatives,R,Sale,ORLY,ST,,1001.0,1001.0,-0.176413182193532,0.472937467157108,0.649350649350641,2025-11-21,2025-10-30,2025-11-24
