age,assumed_office,bioguide_id,birth_year,chamber,cid,congress_number,date_of_birth,death_year,fecid,filename,first_name,first_name1,last_name,last_name1,middle_name,nick_name,party,state,tenure_months,tenure_pretty,tenure_years,title
,,R000595,1971,Senate,N00030612,119,,,S0FL00338,MRubio1.jpg,Marco,Marco,Rubio,Rubio,,,Republican,FL,,,,Senator
,,R000595,1971,Senate,N00030612,119,,,S0FL00338,MRubio2.jpg,Marco,Marco,Rubio,Rubio,,,Republican,FL,,,,Senator
,,R000595,1971,Senate,N00030612,119,,,S0FL00338,MRubio3.jpg,Marco,Marco,Rubio,Rubio,,,Republican,FL,,,,Senator
,,R000595,1971,Senate,N00030612,119,,,S0FL00338,MRubio4.jpg,Marco,Marco,Rubio,Rubio,,,Republican,FL,,,,Senator
53,1/3/13,R000599,1972,House,N00033510,119,8/25/72,,H2CA36439,RRuiz1.jpg,Raul,Raul,Ruiz,Ruiz,,,Democrat,CA,152,"12 years, 8 months",12.67,Representative
53,1/3/13,R000599,1972,House,N00033510,119,8/25/72,,H2CA36439,RRuiz2.jpg,Raul,Raul,Ruiz,Ruiz,,,Democrat,CA,152,"12 years, 8 months",12.67,Representative
53,1/3/13,R000599,1972,House,N00033510,119,8/25/72,,H2CA36439,RRuiz3.jpg,Raul,Raul,Ruiz,Ruiz,,,Democrat,CA,152,"12 years, 8 months",12.67,Representative
53,1/3/13,R000599,1972,House,N00033510,119,8/25/72,,H2CA36439,RRuiz4.jpg,Raul,Raul,Ruiz,Ruiz,,,Democrat,CA,152,"12 years, 8 months",12.67,Representative
56,6/25/24,R000619,1969,House,,119,3/11/69,,,MRulli1.jpg,Michael,Michael,Rulli,Rulli,A.,,Republican,OH,15,"1 year, 3 months",1.25,Representative
56,6/25/24,R000619,1969,House,,119,3/11/69,,,MRulli2.jpg,Michael,Michael,Rulli,Rulli,A.,,Republican,OH,15,"1 year, 3 months",1.25,Representative
56,6/25/24,R000619,1969,House,,119,3/11/69,,,MRulli3.jpg,Michael,Michael,Rulli,Rulli,A.,,Republican,OH,15,"1 year, 3 months",1.25,Representative
56,6/25/24,R000619,1969,House,,119,3/11/69,,,MRulli4.jpg,Michael,Michael,Rulli,Rulli,A.,,Republican,OH,15,"1 year, 3 months",1.25,Representative
73,1/3/17,R000609,1952,House,N00039777,119,9/2/52,,H6FL04105,JRutherford1.jpg,John,John,Rutherford,Rutherford,H.,,Republican,FL,104,"8 years, 8 months",8.67,Representative
73,1/3/17,R000609,1952,House,N00039777,119,9/2/52,,H6FL04105,JRutherford2.jpg,John,John,Rutherford,Rutherford,H.,,Republican,FL,104,"8 years, 8 months",8.67,Representative
73,1/3/17,R000609,1952,House,N00039777,119,9/2/52,,H6FL04105,JRutherford3.jpg,John,John,Rutherford,Rutherford,H.,,Republican,FL,104,"8 years, 8 months",8.67,Representative
73,1/3/17,R000609,1952,House,N00039777,119,9/2/52,,H6FL04105,JRutherford4.jpg,John,John,Rutherford,Rutherford,H.,,Republican,FL,104,"8 years, 8 months",8.67,Representative
43,9/13/22,R000579,1982,House,,119,3/28/82,,,PRyan1.jpg,Patrick,Patrick,Ryan,Ryan,,,Democrat,NY,36,3 years,3,Representative
43,9/13/22,R000579,1982,House,,119,3/28/82,,,PRyan2.jpg,Patrick,Patrick,Ryan,Ryan,,,Democrat,NY,36,3 years,3,Representative
43,9/13/22,R000579,1982,House,,119,3/28/82,,,PRyan3.jpg,Patrick,Patrick,Ryan,Ryan,,,Democrat,NY,36,3 years,3,Representative
43,9/13/22,R000579,1982,House,,119,3/28/82,,,PRyan4.jpg,Patrick,Patrick,Ryan,Ryan,,,Democrat,NY,36,3 years,3,Representative
63,1/3/21,S000168,1961,House,,119,11/1/61,,,MSalazar1.jpg,Maria Elvira,Maria,Salazar,Salazar,,,Republican,FL,56,"4 years, 8 months",4.67,Representative
63,1/3/21,S000168,1961,House,,119,11/1/61,,,MSalazar2.jpg,Maria Elvira,Maria,Salazar,Salazar,,,Republican,FL,56,"4 years, 8 months",4.67,Representative
63,1/3/21,S000168,1961,House,,119,11/1/61,,,MSalazar3.jpg,Maria Elvira,Maria,Salazar,Salazar,,,Republican,FL,56,"4 years, 8 months",4.67,Representative
63,1/3/21,S000168,1961,House,,119,11/1/61,,,MSalazar4.jpg,Maria Elvira,Maria,Salazar,Salazar,,,Republican,FL,56,"4 years, 8 months",4.67,Representative
55,1/3/23,S001226,1969,House,N00049738,119,12/6/69,,H2OR06066,ASalinas1.jpg,Andrea,Andrea,Salinas,Salinas,,,Democrat,OR,32,"2 years, 8 months",2.67,Representative
55,1/3/23,S001226,1969,House,N00049738,119,12/6/69,,H2OR06066,ASalinas2.jpg,Andrea,Andrea,Salinas,Salinas,,,Democrat,OR,32,"2 years, 8 months",2.67,Representative
55,1/3/23,S001226,1969,House,N00049738,119,12/6/69,,H2OR06066,ASalinas3.jpg,Andrea,Andrea,Salinas,Salinas,,,Democrat,OR,32,"2 years, 8 months",2.67,Representative
55,1/3/23,S001226,1969,House,N00049738,119,12/6/69,,H2OR06066,ASalinas4.jpg,Andrea,Andrea,Salinas,Salinas,,,Democrat,OR,32,"2 years, 8 months",2.67,Representative
56,1/3/03,S001156,1969,House,N00024870,119,1/28/69,,H2CA39078,LSanchez1.jpg,Linda,Linda,Sánchez,Sanchez,T.,,Democrat,CA,272,"22 years, 8 months",22.67,Representative
56,1/3/03,S001156,1969,House,N00024870,119,1/28/69,,H2CA39078,LSanchez2.jpg,Linda,Linda,Sánchez,Sanchez,T.,,Democrat,CA,272,"22 years, 8 months",22.67,Representative
56,1/3/03,S001156,1969,House,N00024870,119,1/28/69,,H2CA39078,LSanchez3.jpg,Linda,Linda,Sánchez,Sanchez,T.,,Democrat,CA,272,"22 years, 8 months",22.67,Representative
56,1/3/03,S001156,1969,House,N00024870,119,1/28/69,,H2CA39078,LSanchez4.jpg,Linda,Linda,Sánchez,Sanchez,T.,,Democrat,CA,272,"22 years, 8 months",22.67,Representative
,,S000033,1941,,,119,,,,BSanders1.jpg,Bernard,Bernard,Sanders,Sanders,,,Independent,VT,,,,Senator
,,S000033,1941,,,119,,,,BSanders2.jpg,Bernard,Bernard,Sanders,Sanders,,,Independent,VT,,,,Senator
,,S000033,1941,,,119,,,,BSanders3.jpg,Bernard,Bernard,Sanders,Sanders,,,Independent,VT,,,,Senator
,,S000033,1941,,,119,,,,BSanders4.jpg,Bernard,Bernard,Sanders,Sanders,,,Independent,VT,,,,Senator
59,5/3/08,S001176,1965,House,N00009660,119,10/6/65,,H0LA01087,SScalise1.jpg,Steve,Steve,Scalise,Scalise,,,Republican,LA,208,"17 years, 4 months",17.33,Representative
59,5/3/08,S001176,1965,House,N00009660,119,10/6/65,,H0LA01087,SScalise2.jpg,Steve,Steve,Scalise,Scalise,,,Republican,LA,208,"17 years, 4 months",17.33,Representative
59,5/3/08,S001176,1965,House,N00009660,119,10/6/65,,H0LA01087,SScalise3.jpg,Steve,Steve,Scalise,Scalise,,,Republican,LA,208,"17 years, 4 months",17.33,Representative
59,5/3/08,S001176,1965,House,N00009660,119,10/6/65,,H0LA01087,SScalise4.jpg,Steve,Steve,Scalise,Scalise,,,Republican,LA,208,"17 years, 4 months",17.33,Representative
66,11/13/18,S001205,1959,House,N00042706,119,8/30/59,,H8PA07200,MScanlon1.jpg,Mary Gay,Mary,Scanlon,Scanlon,,,Democrat,PA,82,"6 years, 10 months",6.83,Representative
66,11/13/18,S001205,1959,House,N00042706,119,8/30/59,,H8PA07200,MScanlon2.jpg,Mary Gay,Mary,Scanlon,Scanlon,,,Democrat,PA,82,"6 years, 10 months",6.83,Representative
66,11/13/18,S001205,1959,House,N00042706,119,8/30/59,,H8PA07200,MScanlon3.jpg,Mary Gay,Mary,Scanlon,Scanlon,,,Democrat,PA,82,"6 years, 10 months",6.83,Representative
66,11/13/18,S001205,1959,House,N00042706,119,8/30/59,,H8PA07200,MScanlon4.jpg,Mary Gay,Mary,Scanlon,Scanlon,,,Democrat,PA,82,"6 years, 10 months",6.83,Representative
81,1/3/99,S001145,1944,House,,119,5/26/44,,,JSchakowsky1.jpg,Janice,Janice,Schakowsky,Schakowsky,D.,,Democrat,IL,320,"26 years, 8 months",26.67,Representative
81,1/3/99,S001145,1944,House,,119,5/26/44,,,JSchakowsky2.jpg,Janice,Janice,Schakowsky,Schakowsky,D.,,Democrat,IL,320,"26 years, 8 months",26.67,Representative
81,1/3/99,S001145,1944,House,,119,5/26/44,,,JSchakowsky3.jpg,Janice,Janice,Schakowsky,Schakowsky,D.,,Democrat,IL,320,"26 years, 8 months",26.67,Representative
81,1/3/99,S001145,1944,House,,119,5/26/44,,,JSchakowsky4.jpg,Janice,Janice,Schakowsky,Schakowsky,D.,,Democrat,IL,320,"26 years, 8 months",26.67,Representative
52,12/26/12,S001194,1972,Senate,N00028138,119,10/20/72,,S4HI00136,BSchatz1.jpg,Brian,Brian,Schatz,Schatz,,,Democrat,HI,153,"12 years, 9 months",12.75,Senator
52,12/26/12,S001194,1972,Senate,N00028138,119,10/20/72,,S4HI00136,BSchatz2.jpg,Brian,Brian,Schatz,Schatz,,,Democrat,HI,153,"12 years, 9 months",12.75,Senator
52,12/26/12,S001194,1972,Senate,N00028138,119,10/20/72,,S4HI00136,BSchatz3.jpg,Brian,Brian,Schatz,Schatz,,,Democrat,HI,153,"12 years, 9 months",12.75,Senator
52,12/26/12,S001194,1972,Senate,N00028138,119,10/20/72,,S4HI00136,BSchatz4.jpg,Brian,Brian,Schatz,Schatz,,,Democrat,HI,153,"12 years, 9 months",12.75,Senator
65,12/8/24,S001150,1960,Senate,N00009585,119,6/22/60,,H0CA27085,ASchiff1.jpg,Adam,Adam,Schiff,Schiff,B.,,Democrat,CA,9,9 months,0.75,Senator
65,12/8/24,S001150,1960,Senate,N00009585,119,6/22/60,,H0CA27085,ASchiff2.jpg,Adam,Adam,Schiff,Schiff,B.,,Democrat,CA,9,9 months,0.75,Senator
65,12/8/24,S001150,1960,Senate,N00009585,119,6/22/60,,H0CA27085,ASchiff3.jpg,Adam,Adam,Schiff,Schiff,B.,,Democrat,CA,9,9 months,0.75,Senator
65,12/8/24,S001150,1960,Senate,N00009585,119,6/22/60,,H0CA27085,ASchiff4.jpg,Adam,Adam,Schiff,Schiff,B.,,Democrat,CA,9,9 months,0.75,Senator
57,1/3/25,S001228,1968,House,,119,1/23/68,,,DSchmidt1.jpg,Derek,Derek,Schmidt,Schmidt,,,Republican,KS,8,8 months,0.67,Representative
57,1/3/25,S001228,1968,House,,119,1/23/68,,,DSchmidt2.jpg,Derek,Derek,Schmidt,Schmidt,,,Republican,KS,8,8 months,0.67,Representative
57,1/3/25,S001228,1968,House,,119,1/23/68,,,DSchmidt3.jpg,Derek,Derek,Schmidt,Schmidt,,,Republican,KS,8,8 months,0.67,Representative
57,1/3/25,S001228,1968,House,,119,1/23/68,,,DSchmidt4.jpg,Derek,Derek,Schmidt,Schmidt,,,Republican,KS,8,8 months,0.67,Representative
50,1/3/23,S001227,1975,Senate,N00048414,119,6/20/75,,S2MO00544,ESchmitt1.jpg,Eric,Eric,Schmitt,Schmitt,,,Republican,MO,32,"2 years, 8 months",2.67,Senator
50,1/3/23,S001227,1975,Senate,N00048414,119,6/20/75,,S2MO00544,ESchmitt2.jpg,Eric,Eric,Schmitt,Schmitt,,,Republican,MO,32,"2 years, 8 months",2.67,Senator
50,1/3/23,S001227,1975,Senate,N00048414,119,6/20/75,,S2MO00544,ESchmitt3.jpg,Eric,Eric,Schmitt,Schmitt,,,Republican,MO,32,"2 years, 8 months",2.67,Senator
50,1/3/23,S001227,1975,Senate,N00048414,119,6/20/75,,S2MO00544,ESchmitt4.jpg,Eric,Eric,Schmitt,Schmitt,,,Republican,MO,32,"2 years, 8 months",2.67,Senator
64,1/3/17,S001190,1961,House,,119,8/20/61,,,BSchneider1.jpg,Bradley Scott,Brad,Schneider,Schneider,,,Democrat,IL,104,"8 years, 8 months",8.67,Representative
64,1/3/17,S001190,1961,House,,119,8/20/61,,,BSchneider2.jpg,Bradley Scott,Brad,Schneider,Schneider,,,Democrat,IL,104,"8 years, 8 months",8.67,Representative
64,1/3/17,S001190,1961,House,,119,8/20/61,,,BSchneider3.jpg,Bradley Scott,Brad,Schneider,Schneider,,,Democrat,IL,104,"8 years, 8 months",8.67,Representative
64,1/3/17,S001190,1961,House,,119,8/20/61,,,BSchneider4.jpg,Bradley Scott,Brad,Schneider,Schneider,,,Democrat,IL,104,"8 years, 8 months",8.67,Representative
43,1/3/23,S001221,1982,House,N00044885,119,2/22/82,,H0MI03316,HScholten1.jpg,Hillary,Hillary,Scholten,Scholten,J.,,Democrat,MI,32,"2 years, 8 months",2.67,Representative
43,1/3/23,S001221,1982,House,N00044885,119,2/22/82,,H0MI03316,HScholten2.jpg,Hillary,Hillary,Scholten,Scholten,J.,,Democrat,MI,32,"2 years, 8 months",2.67,Representative
43,1/3/23,S001221,1982,House,N00044885,119,2/22/82,,H0MI03316,HScholten3.jpg,Hillary,Hillary,Scholten,Scholten,J.,,Democrat,MI,32,"2 years, 8 months",2.67,Representative
43,1/3/23,S001221,1982,House,N00044885,119,2/22/82,,H0MI03316,HScholten4.jpg,Hillary,Hillary,Scholten,Scholten,J.,,Democrat,MI,32,"2 years, 8 months",2.67,Representative
57,1/3/19,S001216,1968,House,N00041606,119,8/23/68,,H8WA08189,KSchrier1.jpg,Kim,Kim,Schrier,Schrier,,,Democrat,WA,80,"6 years, 8 months",6.67,Representative
57,1/3/19,S001216,1968,House,N00041606,119,8/23/68,,H8WA08189,KSchrier2.jpg,Kim,Kim,Schrier,Schrier,,,Democrat,WA,80,"6 years, 8 months",6.67,Representative
57,1/3/19,S001216,1968,House,N00041606,119,8/23/68,,H8WA08189,KSchrier3.jpg,Kim,Kim,Schrier,Schrier,,,Democrat,WA,80,"6 years, 8 months",6.67,Representative
57,1/3/19,S001216,1968,House,N00041606,119,8/23/68,,H8WA08189,KSchrier4.jpg,Kim,Kim,Schrier,Schrier,,,Democrat,WA,80,"6 years, 8 months",6.67,Representative
74,1/3/99,S000148,1950,Senate,,119,11/23/50,,,CSchumer1.jpg,Charles,Charles,Schumer,Schumer,E.,Chuck,Democrat,NY,320,"26 years, 8 months",26.67,Senator
74,1/3/99,S000148,1950,Senate,,119,11/23/50,,,CSchumer2.jpg,Charles,Charles,Schumer,Schumer,E.,Chuck,Democrat,NY,320,"26 years, 8 months",26.67,Senator
74,1/3/99,S000148,1950,Senate,,119,11/23/50,,,CSchumer3.jpg,Charles,Charles,Schumer,Schumer,E.,Chuck,Democrat,NY,320,"26 years, 8 months",26.67,Senator
74,1/3/99,S000148,1950,Senate,,119,11/23/50,,,CSchumer4.jpg,Charles,Charles,Schumer,Schumer,E.,Chuck,Democrat,NY,320,"26 years, 8 months",26.67,Senator
63,1/3/11,S001183,1962,House,N00006460,119,3/3/62,,H4AZ06045,DSchweikert1.jpg,David,David,Schweikert,Schweikert,,,Republican,AZ,176,"14 years, 8 months",14.67,Representative
63,1/3/11,S001183,1962,House,N00006460,119,3/3/62,,H4AZ06045,DSchweikert2.jpg,David,David,Schweikert,Schweikert,,,Republican,AZ,176,"14 years, 8 months",14.67,Representative
63,1/3/11,S001183,1962,House,N00006460,119,3/3/62,,H4AZ06045,DSchweikert3.jpg,David,David,Schweikert,Schweikert,,,Republican,AZ,176,"14 years, 8 months",14.67,Representative
63,1/3/11,S001183,1962,House,N00006460,119,3/3/62,,H4AZ06045,DSchweikert4.jpg,David,David,Schweikert,Schweikert,,,Republican,AZ,176,"14 years, 8 months",14.67,Representative
55,1/3/11,S001189,1969,House,N00032457,119,12/10/69,,H0GA08099,AScott1.jpg,Austin,Austin,Scott,Scott,,,Republican,GA,176,"14 years, 8 months",14.67,Representative
80,1/3/03,S001157,1945,House,N00024871,119,6/27/45,,H2GA13012,DScott1.jpg,David,David,Scott,Scott,,,Democrat,GA,272,"22 years, 8 months",22.67,Representative
72,1/8/19,S001217,1952,Senate,,119,12/1/52,,,RScott1.jpg,Rick,Richard,Scott,Scott,,,Republican,FL,80,"6 years, 8 months",6.67,Senator
78,1/3/93,S000185,1947,House,,119,4/30/47,,,RCScott1.jpg,Robert,Robert,Scott,Scott,C.,Bobby,Democrat,VA,392,"32 years, 8 months",32.67,Representative
60,1/2/13,S001184,1965,Senate,N00031782,119,9/19/65,,S4SC00240,TScott1.jpg,Tim,Tim,Scott,Scott,,,Republican,SC,152,"12 years, 8 months",12.67,Senator
55,1/3/11,S001189,1969,House,N00032457,119,12/10/69,,H0GA08099,AScott2.jpg,Austin,Austin,Scott,Scott,,,Republican,GA,176,"14 years, 8 months",14.67,Representative
80,1/3/03,S001157,1945,House,N00024871,119,6/27/45,,H2GA13012,DScott2.jpg,David,David,Scott,Scott,,,Democrat,GA,272,"22 years, 8 months",22.67,Representative
72,1/8/19,S001217,1952,Senate,,119,12/1/52,,,RScott2.jpg,Rick,Richard,Scott,Scott,,,Republican,FL,80,"6 years, 8 months",6.67,Senator
78,1/3/93,S000185,1947,House,,119,4/30/47,,,RCScott2.jpg,Robert,Robert,Scott,Scott,C.,Bobby,Democrat,VA,392,"32 years, 8 months",32.67,Representative
60,1/2/13,S001184,1965,Senate,N00031782,119,9/19/65,,S4SC00240,TScott2.jpg,Tim,Tim,Scott,Scott,,,Republican,SC,152,"12 years, 8 months",12.67,Senator
55,1/3/11,S001189,1969,House,N00032457,119,12/10/69,,H0GA08099,AScott3.jpg,Austin,Austin,Scott,Scott,,,Republican,GA,176,"14 years, 8 months",14.67,Representative
80,1/3/03,S001157,1945,House,N00024871,119,6/27/45,,H2GA13012,DScott3.jpg,David,David,Scott,Scott,,,Democrat,GA,272,"22 years, 8 months",22.67,Representative
72,1/8/19,S001217,1952,Senate,,119,12/1/52,,,RScott3.jpg,Rick,Richard,Scott,Scott,,,Republican,FL,80,"6 years, 8 months",6.67,Senator
78,1/3/93,S000185,1947,House,,119,4/30/47,,,RCScott3.jpg,Robert,Robert,Scott,Scott,C.,Bobby,Democrat,VA,392,"32 years, 8 months",32.67,Representative
60,1/2/13,S001184,1965,Senate,N00031782,119,9/19/65,,S4SC00240,TScott3.jpg,Tim,Tim,Scott,Scott,,,Republican,SC,152,"12 years, 8 months",12.67,Senator
55,1/3/11,S001189,1969,House,N00032457,119,12/10/69,,H0GA08099,AScott4.jpg,Austin,Austin,Scott,Scott,,,Republican,GA,176,"14 years, 8 months",14.67,Representative
80,1/3/03,S001157,1945,House,N00024871,119,6/27/45,,H2GA13012,DScott4.jpg,David,David,Scott,Scott,,,Democrat,GA,272,"22 years, 8 months",22.67,Representative
72,1/8/19,S001217,1952,Senate,,119,12/1/52,,,RScott4.jpg,Rick,Richard,Scott,Scott,,,Republican,FL,80,"6 years, 8 months",6.67,Senator
78,1/3/93,S000185,1947,House,,119,4/30/47,,,RCScott4.jpg,Robert,Robert,Scott,Scott,C.,Bobby,Democrat,VA,392,"32 years, 8 months",32.67,Representative
60,1/2/13,S001184,1965,Senate,N00031782,119,9/19/65,,S4SC00240,TScott4.jpg,Tim,Tim,Scott,Scott,,,Republican,SC,152,"12 years, 8 months",12.67,Senator
72,1/3/23,S001224,1953,House,N00049337,119,3/20/53,,H2TX03290,KSelf1.jpg,Keith,Keith,Self,Self,,,Republican,TX,32,"2 years, 8 months",2.67,Representative
72,1/3/23,S001224,1953,House,N00049337,119,3/20/53,,H2TX03290,KSelf2.jpg,Keith,Keith,Self,Self,,,Republican,TX,32,"2 years, 8 months",2.67,Representative
72,1/3/23,S001224,1953,House,N00049337,119,3/20/53,,H2TX03290,KSelf3.jpg,Keith,Keith,Self,Self,,,Republican,TX,32,"2 years, 8 months",2.67,Representative
72,1/3/23,S001224,1953,House,N00049337,119,3/20/53,,H2TX03290,KSelf4.jpg,Keith,Keith,Self,Self,,,Republican,TX,32,"2 years, 8 months",2.67,Representative
70,1/3/21,S000250,1955,House,N00005681,119,3/22/55,,H2TX03126,PSessions1.jpg,Pete,Pete,Sessions,Sessions,,,Republican,TX,56,"4 years, 8 months",4.67,Representative
70,1/3/21,S000250,1955,House,N00005681,119,3/22/55,,H2TX03126,PSessions2.jpg,Pete,Pete,Sessions,Sessions,,,Republican,TX,56,"4 years, 8 months",4.67,Representative
70,1/3/21,S000250,1955,House,N00005681,119,3/22/55,,H2TX03126,PSessions3.jpg,Pete,Pete,Sessions,Sessions,,,Republican,TX,56,"4 years, 8 months",4.67,Representative
70,1/3/21,S000250,1955,House,N00005681,119,3/22/55,,H2TX03126,PSessions4.jpg,Pete,Pete,Sessions,Sessions,,,Republican,TX,56,"4 years, 8 months",4.67,Representative
60,1/3/11,S001185,1965,House,N00030622,119,1/1/65,,H0AL07086,TSewell1.jpg,Terri,Terri,Sewell,Sewell,A.,,Democrat,AL,176,"14 years, 8 months",14.67,Representative
60,1/3/11,S001185,1965,House,N00030622,119,1/1/65,,H0AL07086,TSewell2.jpg,Terri,Terri,Sewell,Sewell,A.,,Democrat,AL,176,"14 years, 8 months",14.67,Representative
60,1/3/11,S001185,1965,House,N00030622,119,1/1/65,,H0AL07086,TSewell3.jpg,Terri,Terri,Sewell,Sewell,A.,,Democrat,AL,176,"14 years, 8 months",14.67,Representative
60,1/3/11,S001185,1965,House,N00030622,119,1/1/65,,H0AL07086,TSewell4.jpg,Terri,Terri,Sewell,Sewell,A.,,Democrat,AL,176,"14 years, 8 months",14.67,Representative
78,1/3/09,S001181,1947,Senate,,119,1/28/47,,,JShaheen1.jpg,Jeanne,Jeanne,Shaheen,Shaheen,,,Democrat,NH,200,"16 years, 8 months",16.67,Senator
78,1/3/09,S001181,1947,Senate,,119,1/28/47,,,JShaheen2.jpg,Jeanne,Jeanne,Shaheen,Shaheen,,,Democrat,NH,200,"16 years, 8 months",16.67,Senator
78,1/3/09,S001181,1947,Senate,,119,1/28/47,,,JShaheen3.jpg,Jeanne,Jeanne,Shaheen,Shaheen,,,Democrat,NH,200,"16 years, 8 months",16.67,Senator
78,1/3/09,S001181,1947,Senate,,119,1/28/47,,,JShaheen4.jpg,Jeanne,Jeanne,Shaheen,Shaheen,,,Democrat,NH,200,"16 years, 8 months",16.67,Senator
,,S001232,1985,,,119,,,,TSheehy1.jpg,Tim,Timothy,Sheehy,Sheehy,Patrick,,Republican,MT,,,,Senator
,,S001232,1985,,,119,,,,TSheehy2.jpg,Tim,Timothy,Sheehy,Sheehy,Patrick,,Republican,MT,,,,Senator
,,S001232,1985,,,119,,,,TSheehy3.jpg,Tim,Timothy,Sheehy,Sheehy,Patrick,,Republican,MT,,,,Senator
,,S001232,1985,,,119,,,,TSheehy4.jpg,Tim,Timothy,Sheehy,Sheehy,Patrick,,Republican,MT,,,,Senator
70,1/3/97,S000344,1954,House,N00006897,119,10/24/54,,H6CA24113,BSherman1.jpg,Brad,Brad,Sherman,Sherman,,,Democrat,CA,344,"28 years, 8 months",28.67,Representative
70,1/3/97,S000344,1954,House,N00006897,119,10/24/54,,H6CA24113,BSherman2.jpg,Brad,Brad,Sherman,Sherman,,,Democrat,CA,344,"28 years, 8 months",28.67,Representative
70,1/3/97,S000344,1954,House,N00006897,119,10/24/54,,H6CA24113,BSherman3.jpg,Brad,Brad,Sherman,Sherman,,,Democrat,CA,344,"28 years, 8 months",28.67,Representative
70,1/3/97,S000344,1954,House,N00006897,119,10/24/54,,H6CA24113,BSherman4.jpg,Brad,Brad,Sherman,Sherman,,,Democrat,CA,344,"28 years, 8 months",28.67,Representative
53,1/3/19,S001207,1972,House,N00041154,119,1/19/72,,H8NJ11142,MSherrill1.jpg,Mikie,Mikie,Sherrill,Sherrill,,,Democrat,NJ,80,"6 years, 8 months",6.67,Representative
53,1/3/19,S001207,1972,House,N00041154,119,1/19/72,,H8NJ11142,MSherrill2.jpg,Mikie,Mikie,Sherrill,Sherrill,,,Democrat,NJ,80,"6 years, 8 months",6.67,Representative
53,1/3/19,S001207,1972,House,N00041154,119,1/19/72,,H8NJ11142,MSherrill3.jpg,Mikie,Mikie,Sherrill,Sherrill,,,Democrat,NJ,80,"6 years, 8 months",6.67,Representative
53,1/3/19,S001207,1972,House,N00041154,119,1/19/72,,H8NJ11142,MSherrill4.jpg,Mikie,Mikie,Sherrill,Sherrill,,,Democrat,NJ,80,"6 years, 8 months",6.67,Representative
60,1/3/25,S001229,1965,House,,119,9/24/65,,,JShreve1.jpg,Jefferson,Jefferson,Shreve,Shreve,,,Republican,IN,8,8 months,0.67,Representative
60,1/3/25,S001229,1965,House,,119,9/24/65,,,JShreve2.jpg,Jefferson,Jefferson,Shreve,Shreve,,,Republican,IN,8,8 months,0.67,Representative
60,1/3/25,S001229,1965,House,,119,9/24/65,,,JShreve3.jpg,Jefferson,Jefferson,Shreve,Shreve,,,Republican,IN,8,8 months,0.67,Representative
60,1/3/25,S001229,1965,House,,119,9/24/65,,,JShreve4.jpg,Jefferson,Jefferson,Shreve,Shreve,,,Republican,IN,8,8 months,0.67,Representative
48,1/3/25,S001231,1977,House,,119,1/29/77,,,LSimon1.jpg,Lateefah,Lateefah,Simon,Simon,,,Democrat,CA,8,8 months,0.67,Representative
48,1/3/25,S001231,1977,House,,119,1/29/77,,,LSimon2.jpg,Lateefah,Lateefah,Simon,Simon,,,Democrat,CA,8,8 months,0.67,Representative
48,1/3/25,S001231,1977,House,,119,1/29/77,,,LSimon3.jpg,Lateefah,Lateefah,Simon,Simon,,,Democrat,CA,8,8 months,0.67,Representative
48,1/3/25,S001231,1977,House,,119,1/29/77,,,LSimon4.jpg,Lateefah,Lateefah,Simon,Simon,,,Democrat,CA,8,8 months,0.67,Representative
75,1/3/99,S001148,1950,House,,119,9/8/50,,,MSimpson1.jpg,Michael,Michael,Simpson,Simpson,K.,,Republican,ID,320,"26 years, 8 months",26.67,Representative
75,1/3/99,S001148,1950,House,,119,9/8/50,,,MSimpson2.jpg,Michael,Michael,Simpson,Simpson,K.,,Republican,ID,320,"26 years, 8 months",26.67,Representative
75,1/3/99,S001148,1950,House,,119,9/8/50,,,MSimpson3.jpg,Michael,Michael,Simpson,Simpson,K.,,Republican,ID,320,"26 years, 8 months",26.67,Representative
75,1/3/99,S001148,1950,House,,119,9/8/50,,,MSimpson4.jpg,Michael,Michael,Simpson,Simpson,K.,,Republican,ID,320,"26 years, 8 months",26.67,Representative
49,1/3/25,S001208,1976,Senate,N00041357,119,7/10/76,,H8MI08102,ESlotkin1.jpg,Elissa,Elissa,Slotkin,Slotkin,,,Democrat,MI,8,8 months,0.67,Senator
49,1/3/25,S001208,1976,Senate,N00041357,119,7/10/76,,H8MI08102,ESlotkin2.jpg,Elissa,Elissa,Slotkin,Slotkin,,,Democrat,MI,8,8 months,0.67,Senator
49,1/3/25,S001208,1976,Senate,N00041357,119,7/10/76,,H8MI08102,ESlotkin3.jpg,Elissa,Elissa,Slotkin,Slotkin,,,Democrat,MI,8,8 months,0.67,Senator
49,1/3/25,S001208,1976,Senate,N00041357,119,7/10/76,,H8MI08102,ESlotkin4.jpg,Elissa,Elissa,Slotkin,Slotkin,,,Democrat,MI,8,8 months,0.67,Senator
60,1/3/97,S000510,1965,House,N00007833,119,6/15/65,,H6WA09025,ASmith1.jpg,Adam,Adam,Smith,Smith,,,Democrat,WA,344,"28 years, 8 months",28.67,Representative
54,1/3/07,S001172,1970,House,N00027623,119,12/19/70,,H6NE03115,ASmith1.jpg,Adrian,Adrian,Smith,Smith,,,Republican,NE,224,"18 years, 8 months",18.67,Representative
72,1/3/81,S000522,1953,House,,119,3/4/53,,,CSmith1.jpg,Christopher,Christopher,Smith,Smith,H.,,Republican,NJ,536,"44 years, 8 months",44.67,Representative
