filename,first_name,last_name,title,state,party,terms,nananame,,cid,feccandid
NPelosi.jpg,Nancy,Pelosi,Representative,California,Democratic,House: 1987-Present,"Pelosi, Nancy - Representative",,N00007360,H8CA05035
NPelosi1.jpg,Nancy,Pelosi,Representative,California,Democratic,House: 1987-Present,"Pelosi, Nancy - Representative",,N00007360,H8CA05035
NPelosi2.jpg,Nancy,Pelosi,Representative,California,Democratic,House: 1987-Present,"Pelosi, Nancy - Representative",,N00007360,H8CA05035
NPelosi3.jpg,Nancy,Pelosi,Representative,California,Democratic,House: 1987-Present,"Pelosi, Nancy - Representative",,N00007360,H8CA05035
NPelosi4.jpg,Nancy,Pelosi,Representative,California,Democratic,House: 1987-Present,"Pelosi, Nancy - Representative",,N00007360,H8CA05035
MPerez.jpg,Marie Gluesenkamp,Perez,Representative,Washington,Democratic,House: 2023-Present,"Perez, Marie Gluesenkamp - Representative",,N00050490,H2WA03217
MPerez1.jpg,Marie Gluesenkamp,Perez,Representative,Washington,Democratic,House: 2023-Present,"Perez, Marie Gluesenkamp - Representative",,N00050490,H2WA03217
MPerez2.jpg,Marie Gluesenkamp,Perez,Representative,Washington,Democratic,House: 2023-Present,"Perez, Marie Gluesenkamp - Representative",,N00050490,H2WA03217
MPerez3.jpg,Marie Gluesenkamp,Perez,Representative,Washington,Democratic,House: 2023-Present,"Perez, Marie Gluesenkamp - Representative",,N00050490,H2WA03217
MPerez4.jpg,Marie Gluesenkamp,Perez,Representative,Washington,Democratic,House: 2023-Present,"Perez, Marie Gluesenkamp - Representative",,N00050490,H2WA03217
SPerry.jpg,Scott,Perry,Representative,Pennsylvania,Republican,House: 2013-Present,"Perry, Scott - Representative",,N00034120,H2PA04135
SPerry1.jpg,Scott,Perry,Representative,Pennsylvania,Republican,House: 2013-Present,"Perry, Scott - Representative",,N00034120,H2PA04135
SPerry2.jpg,Scott,Perry,Representative,Pennsylvania,Republican,House: 2013-Present,"Perry, Scott - Representative",,N00034120,H2PA04135
SPerry3.jpg,Scott,Perry,Representative,Pennsylvania,Republican,House: 2013-Present,"Perry, Scott - Representative",,N00034120,H2PA04135
SPerry4.jpg,Scott,Perry,Representative,Pennsylvania,Republican,House: 2013-Present,"Perry, Scott - Representative",,N00034120,H2PA04135
GPeters.jpg,Gary C.,Peters,Senator,Michigan,Democratic,Senate: 2015-Present | House: 2009-2015,"Peters, Gary C. - Senator",,,
SPeters.jpg,Scott H.,Peters,Representative,California,Democratic,House: 2013-Present,"Peters, Scott H. - Representative",,,
GPeters1.jpg,Gary C.,Peters,Senator,Michigan,Democratic,Senate: 2015-Present | House: 2009-2015,"Peters, Gary C. - Senator",,,
SPeters1.jpg,Scott H.,Peters,Representative,California,Democratic,House: 2013-Present,"Peters, Scott H. - Representative",,,
GPeters2.jpg,Gary C.,Peters,Senator,Michigan,Democratic,Senate: 2015-Present | House: 2009-2015,"Peters, Gary C. - Senator",,,
SPeters2.jpg,Scott H.,Peters,Representative,California,Democratic,House: 2013-Present,"Peters, Scott H. - Representative",,,
GPeters3.jpg,Gary C.,Peters,Senator,Michigan,Democratic,Senate: 2015-Present | House: 2009-2015,"Peters, Gary C. - Senator",,,
SPeters3.jpg,Scott H.,Peters,Representative,California,Democratic,House: 2013-Present,"Peters, Scott H. - Representative",,,
GPeters4.jpg,Gary C.,Peters,Senator,Michigan,Democratic,Senate: 2015-Present | House: 2009-2015,"Peters, Gary C. - Senator",,,
SPeters4.jpg,Scott H.,Peters,Representative,California,Democratic,House: 2013-Present,"Peters, Scott H. - Representative",,,
BPettersen.jpg,Brittany,Pettersen,Representative,Colorado,Democratic,House: 2023-Present,"Pettersen, Brittany - Representative",,N00040878,H8CO07045
BPettersen1.jpg,Brittany,Pettersen,Representative,Colorado,Democratic,House: 2023-Present,"Pettersen, Brittany - Representative",,N00040878,H8CO07045
BPettersen2.jpg,Brittany,Pettersen,Representative,Colorado,Democratic,House: 2023-Present,"Pettersen, Brittany - Representative",,N00040878,H8CO07045
BPettersen3.jpg,Brittany,Pettersen,Representative,Colorado,Democratic,House: 2023-Present,"Pettersen, Brittany - Representative",,N00040878,H8CO07045
BPettersen4.jpg,Brittany,Pettersen,Representative,Colorado,Democratic,House: 2023-Present,"Pettersen, Brittany - Representative",,N00040878,H8CO07045
APfluger.jpg,August,Pfluger,Representative,Texas,Republican,House: 2021-Present,"Pfluger, August - Representative",,N00045421,H0TX11230
APfluger1.jpg,August,Pfluger,Representative,Texas,Republican,House: 2021-Present,"Pfluger, August - Representative",,N00045421,H0TX11230
APfluger2.jpg,August,Pfluger,Representative,Texas,Republican,House: 2021-Present,"Pfluger, August - Representative",,N00045421,H0TX11230
APfluger3.jpg,August,Pfluger,Representative,Texas,Republican,House: 2021-Present,"Pfluger, August - Representative",,N00045421,H0TX11230
APfluger4.jpg,August,Pfluger,Representative,Texas,Republican,House: 2021-Present,"Pfluger, August - Representative",,N00045421,H0TX11230
CPingree.jpg,Chellie,Pingree,Representative,Maine,Democratic,House: 2009-Present,"Pingree, Chellie - Representative",,N00013817,H8ME01120
CPingree1.jpg,Chellie,Pingree,Representative,Maine,Democratic,House: 2009-Present,"Pingree, Chellie - Representative",,N00013817,H8ME01120
CPingree2.jpg,Chellie,Pingree,Representative,Maine,Democratic,House: 2009-Present,"Pingree, Chellie - Representative",,N00013817,H8ME01120
CPingree3.jpg,Chellie,Pingree,Representative,Maine,Democratic,House: 2009-Present,"Pingree, Chellie - Representative",,N00013817,H8ME01120
CPingree4.jpg,Chellie,Pingree,Representative,Maine,Democratic,House: 2009-Present,"Pingree, Chellie - Representative",,N00013817,H8ME01120
SPlaskett.jpg,Stacey E.,Plaskett,Delegate,Virgin Islands,Democratic,House: 2015-Present,"Plaskett, Stacey E. - Delegate",,,
SPlaskett1.jpg,Stacey E.,Plaskett,Delegate,Virgin Islands,Democratic,House: 2015-Present,"Plaskett, Stacey E. - Delegate",,,
SPlaskett2.jpg,Stacey E.,Plaskett,Delegate,Virgin Islands,Democratic,House: 2015-Present,"Plaskett, Stacey E. - Delegate",,,
SPlaskett3.jpg,Stacey E.,Plaskett,Delegate,Virgin Islands,Democratic,House: 2015-Present,"Plaskett, Stacey E. - Delegate",,,
SPlaskett4.jpg,Stacey E.,Plaskett,Delegate,Virgin Islands,Democratic,House: 2015-Present,"Plaskett, Stacey E. - Delegate",,,
MPocan.jpg,Mark,Pocan,Representative,Wisconsin,Democratic,House: 2013-Present,"Pocan, Mark - Representative",,N00033549,H2WI02124
MPocan1.jpg,Mark,Pocan,Representative,Wisconsin,Democratic,House: 2013-Present,"Pocan, Mark - Representative",,N00033549,H2WI02124
MPocan2.jpg,Mark,Pocan,Representative,Wisconsin,Democratic,House: 2013-Present,"Pocan, Mark - Representative",,N00033549,H2WI02124
MPocan3.jpg,Mark,Pocan,Representative,Wisconsin,Democratic,House: 2013-Present,"Pocan, Mark - Representative",,N00033549,H2WI02124
MPocan4.jpg,Mark,Pocan,Representative,Wisconsin,Democratic,House: 2013-Present,"Pocan, Mark - Representative",,N00033549,H2WI02124
NPou.jpg,Nellie,Pou,Representative,New Jersey,Democratic,House: 2025-Present,"Pou, Nellie - Representative",,,
NPou1.jpg,Nellie,Pou,Representative,New Jersey,Democratic,House: 2025-Present,"Pou, Nellie - Representative",,,
NPou2.jpg,Nellie,Pou,Representative,New Jersey,Democratic,House: 2025-Present,"Pou, Nellie - Representative",,,
NPou3.jpg,Nellie,Pou,Representative,New Jersey,Democratic,House: 2025-Present,"Pou, Nellie - Representative",,,
NPou4.jpg,Nellie,Pou,Representative,New Jersey,Democratic,House: 2025-Present,"Pou, Nellie - Representative",,,
APressley.jpg,Ayanna,Pressley,Representative,Massachusetts,Democratic,House: 2019-Present,"Pressley, Ayanna - Representative",,N00042581,H8MA07032
APressley1.jpg,Ayanna,Pressley,Representative,Massachusetts,Democratic,House: 2019-Present,"Pressley, Ayanna - Representative",,N00042581,H8MA07032
APressley2.jpg,Ayanna,Pressley,Representative,Massachusetts,Democratic,House: 2019-Present,"Pressley, Ayanna - Representative",,N00042581,H8MA07032
APressley3.jpg,Ayanna,Pressley,Representative,Massachusetts,Democratic,House: 2019-Present,"Pressley, Ayanna - Representative",,N00042581,H8MA07032
APressley4.jpg,Ayanna,Pressley,Representative,Massachusetts,Democratic,House: 2019-Present,"Pressley, Ayanna - Representative",,N00042581,H8MA07032
MQuigley.jpg,Mike,Quigley,Representative,Illinois,Democratic,House: 2009-Present,"Quigley, Mike - Representative",,N00030581,H0IL05096
MQuigley1.jpg,Mike,Quigley,Representative,Illinois,Democratic,House: 2009-Present,"Quigley, Mike - Representative",,N00030581,H0IL05096
MQuigley2.jpg,Mike,Quigley,Representative,Illinois,Democratic,House: 2009-Present,"Quigley, Mike - Representative",,N00030581,H0IL05096
MQuigley3.jpg,Mike,Quigley,Representative,Illinois,Democratic,House: 2009-Present,"Quigley, Mike - Representative",,N00030581,H0IL05096
MQuigley4.jpg,Mike,Quigley,Representative,Illinois,Democratic,House: 2009-Present,"Quigley, Mike - Representative",,N00030581,H0IL05096
ARadewagen.jpg,Aumua Amata Coleman,Radewagen,Delegate,American Samoa,Republican,House: 2015-Present,"Radewagen, Aumua Amata Coleman - Delegate",,,
ARadewagen1.jpg,Aumua Amata Coleman,Radewagen,Delegate,American Samoa,Republican,House: 2015-Present,"Radewagen, Aumua Amata Coleman - Delegate",,,
ARadewagen2.jpg,Aumua Amata Coleman,Radewagen,Delegate,American Samoa,Republican,House: 2015-Present,"Radewagen, Aumua Amata Coleman - Delegate",,,
ARadewagen3.jpg,Aumua Amata Coleman,Radewagen,Delegate,American Samoa,Republican,House: 2015-Present,"Radewagen, Aumua Amata Coleman - Delegate",,,
ARadewagen4.jpg,Aumua Amata Coleman,Radewagen,Delegate,American Samoa,Republican,House: 2015-Present,"Radewagen, Aumua Amata Coleman - Delegate",,,
DRamirez.jpg,Delia C.,Ramirez,Representative,Illinois,Democratic,House: 2023-Present,"Ramirez, Delia C. - Representative",,,
DRamirez1.jpg,Delia C.,Ramirez,Representative,Illinois,Democratic,House: 2023-Present,"Ramirez, Delia C. - Representative",,,
DRamirez2.jpg,Delia C.,Ramirez,Representative,Illinois,Democratic,House: 2023-Present,"Ramirez, Delia C. - Representative",,,
DRamirez3.jpg,Delia C.,Ramirez,Representative,Illinois,Democratic,House: 2023-Present,"Ramirez, Delia C. - Representative",,,
DRamirez4.jpg,Delia C.,Ramirez,Representative,Illinois,Democratic,House: 2023-Present,"Ramirez, Delia C. - Representative",,,
ERandall.jpg,Emily,Randall,Representative,Washington,Democratic,House: 2025-Present,"Randall, Emily - Representative",,,
ERandall1.jpg,Emily,Randall,Representative,Washington,Democratic,House: 2025-Present,"Randall, Emily - Representative",,,
ERandall2.jpg,Emily,Randall,Representative,Washington,Democratic,House: 2025-Present,"Randall, Emily - Representative",,,
ERandall3.jpg,Emily,Randall,Representative,Washington,Democratic,House: 2025-Present,"Randall, Emily - Representative",,,
ERandall4.jpg,Emily,Randall,Representative,Washington,Democratic,House: 2025-Present,"Randall, Emily - Representative",,,
JRaskin.jpg,Jamie,Raskin,Representative,Maryland,Democratic,House: 2017-Present,"Raskin, Jamie - Representative",,N00037036,H6MD08457
JRaskin1.jpg,Jamie,Raskin,Representative,Maryland,Democratic,House: 2017-Present,"Raskin, Jamie - Representative",,N00037036,H6MD08457
JRaskin2.jpg,Jamie,Raskin,Representative,Maryland,Democratic,House: 2017-Present,"Raskin, Jamie - Representative",,N00037036,H6MD08457
JRaskin3.jpg,Jamie,Raskin,Representative,Maryland,Democratic,House: 2017-Present,"Raskin, Jamie - Representative",,N00037036,H6MD08457
JRaskin4.jpg,Jamie,Raskin,Representative,Maryland,Democratic,House: 2017-Present,"Raskin, Jamie - Representative",,N00037036,H6MD08457
JReed.jpg,Jack,Reed,Senator,Rhode Island,Democratic,Senate: 1997-Present | House: 1991-1997,"Reed, Jack - Senator",,,
JReed1.jpg,Jack,Reed,Senator,Rhode Island,Democratic,Senate: 1997-Present | House: 1991-1997,"Reed, Jack - Senator",,,
JReed2.jpg,Jack,Reed,Senator,Rhode Island,Democratic,Senate: 1997-Present | House: 1991-1997,"Reed, Jack - Senator",,,
JReed3.jpg,Jack,Reed,Senator,Rhode Island,Democratic,Senate: 1997-Present | House: 1991-1997,"Reed, Jack - Senator",,,
JReed4.jpg,Jack,Reed,Senator,Rhode Island,Democratic,Senate: 1997-Present | House: 1991-1997,"Reed, Jack - Senator",,,
GReschenthaler.jpg,Guy,Reschenthaler,Representative,Pennsylvania,Republican,House: 2019-Present,"Reschenthaler, Guy - Representative",,N00041871,H8PA18199
GReschenthaler1.jpg,Guy,Reschenthaler,Representative,Pennsylvania,Republican,House: 2019-Present,"Reschenthaler, Guy - Representative",,N00041871,H8PA18199
GReschenthaler2.jpg,Guy,Reschenthaler,Representative,Pennsylvania,Republican,House: 2019-Present,"Reschenthaler, Guy - Representative",,N00041871,H8PA18199
GReschenthaler3.jpg,Guy,Reschenthaler,Representative,Pennsylvania,Republican,House: 2019-Present,"Reschenthaler, Guy - Representative",,N00041871,H8PA18199
GReschenthaler4.jpg,Guy,Reschenthaler,Representative,Pennsylvania,Republican,House: 2019-Present,"Reschenthaler, Guy - Representative",,N00041871,H8PA18199
PRicketts.jpg,Pete,Ricketts,Senator,Nebraska,Republican,Senate: 2023-Present,"Ricketts, Pete - Senator",,,
PRicketts1.jpg,Pete,Ricketts,Senator,Nebraska,Republican,Senate: 2023-Present,"Ricketts, Pete - Senator",,,
PRicketts2.jpg,Pete,Ricketts,Senator,Nebraska,Republican,Senate: 2023-Present,"Ricketts, Pete - Senator",,,
PRicketts3.jpg,Pete,Ricketts,Senator,Nebraska,Republican,Senate: 2023-Present,"Ricketts, Pete - Senator",,,
PRicketts4.jpg,Pete,Ricketts,Senator,Nebraska,Republican,Senate: 2023-Present,"Ricketts, Pete - Senator",,,
JRiley.jpg,Josh,Riley,Representative,New York,Democratic,House: 2025-Present,"Riley, Josh - Representative",,N00049916,H8NY22177
JRiley1.jpg,Josh,Riley,Representative,New York,Democratic,House: 2025-Present,"Riley, Josh - Representative",,N00049916,H8NY22177
JRiley2.jpg,Josh,Riley,Representative,New York,Democratic,House: 2025-Present,"Riley, Josh - Representative",,N00049916,H8NY22177
JRiley3.jpg,Josh,Riley,Representative,New York,Democratic,House: 2025-Present,"Riley, Josh - Representative",,N00049916,H8NY22177
JRiley4.jpg,Josh,Riley,Representative,New York,Democratic,House: 2025-Present,"Riley, Josh - Representative",,N00049916,H8NY22177
JRisch.jpg,James E.,Risch,Senator,Idaho,Republican,Senate: 2009-Present,"Risch, James E. - Senator",,,
JRisch1.jpg,James E.,Risch,Senator,Idaho,Republican,Senate: 2009-Present,"Risch, James E. - Senator",,,
JRisch2.jpg,James E.,Risch,Senator,Idaho,Republican,Senate: 2009-Present,"Risch, James E. - Senator",,,
JRisch3.jpg,James E.,Risch,Senator,Idaho,Republican,Senate: 2009-Present,"Risch, James E. - Senator",,,
JRisch4.jpg,James E.,Risch,Senator,Idaho,Republican,Senate: 2009-Present,"Risch, James E. - Senator",,,
LRivas.jpg,Luz M.,Rivas,Representative,California,Democratic,House: 2025-Present,"Rivas, Luz M. - Representative",,,
LRivas1.jpg,Luz M.,Rivas,Representative,California,Democratic,House: 2025-Present,"Rivas, Luz M. - Representative",,,
LRivas2.jpg,Luz M.,Rivas,Representative,California,Democratic,House: 2025-Present,"Rivas, Luz M. - Representative",,,
LRivas3.jpg,Luz M.,Rivas,Representative,California,Democratic,House: 2025-Present,"Rivas, Luz M. - Representative",,,
LRivas4.jpg,Luz M.,Rivas,Representative,California,Democratic,House: 2025-Present,"Rivas, Luz M. - Representative",,,
HRogers.jpg,Harold,Rogers,Representative,Kentucky,Republican,House: 1981-Present,"Rogers, Harold - Representative",,,
MRogers.jpg,Mike D.,Rogers,Representative,Alabama,Republican,House: 2003-Present,"Rogers, Mike D. - Representative",,,
HRogers1.jpg,Harold,Rogers,Representative,Kentucky,Republican,House: 1981-Present,"Rogers, Harold - Representative",,,
MRogers1.jpg,Mike D.,Rogers,Representative,Alabama,Republican,House: 2003-Present,"Rogers, Mike D. - Representative",,,
HRogers2.jpg,Harold,Rogers,Representative,Kentucky,Republican,House: 1981-Present,"Rogers, Harold - Representative",,,
MRogers2.jpg,Mike D.,Rogers,Representative,Alabama,Republican,House: 2003-Present,"Rogers, Mike D. - Representative",,,
HRogers3.jpg,Harold,Rogers,Representative,Kentucky,Republican,House: 1981-Present,"Rogers, Harold - Representative",,,
MRogers3.jpg,Mike D.,Rogers,Representative,Alabama,Republican,House: 2003-Present,"Rogers, Mike D. - Representative",,,
HRogers4.jpg,Harold,Rogers,Representative,Kentucky,Republican,House: 1981-Present,"Rogers, Harold - Representative",,,
MRogers4.jpg,Mike D.,Rogers,Representative,Alabama,Republican,House: 2003-Present,"Rogers, Mike D. - Representative",,,
JRose.jpg,John W.,Rose,Representative,Tennessee,Republican,House: 2019-Present,"Rose, John W. - Representative",,,
JRose1.jpg,John W.,Rose,Representative,Tennessee,Republican,House: 2019-Present,"Rose, John W. - Representative",,,
JRose2.jpg,John W.,Rose,Representative,Tennessee,Republican,House: 2019-Present,"Rose, John W. - Representative",,,
JRose3.jpg,John W.,Rose,Representative,Tennessee,Republican,House: 2019-Present,"Rose, John W. - Representative",,,
JRose4.jpg,John W.,Rose,Representative,Tennessee,Republican,House: 2019-Present,"Rose, John W. - Representative",,,
JRosen.jpg,Jacky,Rosen,Senator,Nevada,Democratic,Senate: 2019-Present | House: 2017-2019,"Rosen, Jacky - Senator",,,
JRosen1.jpg,Jacky,Rosen,Senator,Nevada,Democratic,Senate: 2019-Present | House: 2017-2019,"Rosen, Jacky - Senator",,,
JRosen2.jpg,Jacky,Rosen,Senator,Nevada,Democratic,Senate: 2019-Present | House: 2017-2019,"Rosen, Jacky - Senator",,,
JRosen3.jpg,Jacky,Rosen,Senator,Nevada,Democratic,Senate: 2019-Present | House: 2017-2019,"Rosen, Jacky - Senator",,,
JRosen4.jpg,Jacky,Rosen,Senator,Nevada,Democratic,Senate: 2019-Present | House: 2017-2019,"Rosen, Jacky - Senator",,,
DRoss.jpg,Deborah K.,Ross,Representative,North Carolina,Democratic,House: 2021-Present,"Ross, Deborah K. - Representative",,,
DRoss1.jpg,Deborah K.,Ross,Representative,North Carolina,Democratic,House: 2021-Present,"Ross, Deborah K. - Representative",,,
DRoss2.jpg,Deborah K.,Ross,Representative,North Carolina,Democratic,House: 2021-Present,"Ross, Deborah K. - Representative",,,
DRoss3.jpg,Deborah K.,Ross,Representative,North Carolina,Democratic,House: 2021-Present,"Ross, Deborah K. - Representative",,,
DRoss4.jpg,Deborah K.,Ross,Representative,North Carolina,Democratic,House: 2021-Present,"Ross, Deborah K. - Representative",,,
MRounds.jpg,Mike,Rounds,Senator,South Dakota,Republican,Senate: 2015-Present,"Rounds, Mike - Senator",,,
MRounds1.jpg,Mike,Rounds,Senator,South Dakota,Republican,Senate: 2015-Present,"Rounds, Mike - Senator",,,
MRounds2.jpg,Mike,Rounds,Senator,South Dakota,Republican,Senate: 2015-Present,"Rounds, Mike - Senator",,,
MRounds3.jpg,Mike,Rounds,Senator,South Dakota,Republican,Senate: 2015-Present,"Rounds, Mike - Senator",,,
MRounds4.jpg,Mike,Rounds,Senator,South Dakota,Republican,Senate: 2015-Present,"Rounds, Mike - Senator",,,
DRouzer.jpg,David,Rouzer,Representative,North Carolina,Republican,House: 2015-Present,"Rouzer, David - Representative",,N00033527,H2NC07096
DRouzer1.jpg,David,Rouzer,Representative,North Carolina,Republican,House: 2015-Present,"Rouzer, David - Representative",,N00033527,H2NC07096
DRouzer2.jpg,David,Rouzer,Representative,North Carolina,Republican,House: 2015-Present,"Rouzer, David - Representative",,N00033527,H2NC07096
DRouzer3.jpg,David,Rouzer,Representative,North Carolina,Republican,House: 2015-Present,"Rouzer, David - Representative",,N00033527,H2NC07096
DRouzer4.jpg,David,Rouzer,Representative,North Carolina,Republican,House: 2015-Present,"Rouzer, David - Representative",,N00033527,H2NC07096
CRoy.jpg,Chip,Roy,Representative,Texas,Republican,House: 2019-Present,"Roy, Chip - Representative",,N00042268,H8TX21307
CRoy1.jpg,Chip,Roy,Representative,Texas,Republican,House: 2019-Present,"Roy, Chip - Representative",,N00042268,H8TX21307
CRoy2.jpg,Chip,Roy,Representative,Texas,Republican,House: 2019-Present,"Roy, Chip - Representative",,N00042268,H8TX21307
CRoy3.jpg,Chip,Roy,Representative,Texas,Republican,House: 2019-Present,"Roy, Chip - Representative",,N00042268,H8TX21307
CRoy4.jpg,Chip,Roy,Representative,Texas,Republican,House: 2019-Present,"Roy, Chip - Representative",,N00042268,H8TX21307
MRubio.jpg,Marco,Rubio,Senator,Florida,Republican,Senate: 2011-2025,"Rubio, Marco - Senator",,N00030612,S0FL00338
MRubio1.jpg,Marco,Rubio,Senator,Florida,Republican,Senate: 2011-2025,"Rubio, Marco - Senator",,N00030612,S0FL00338
MRubio2.jpg,Marco,Rubio,Senator,Florida,Republican,Senate: 2011-2025,"Rubio, Marco - Senator",,N00030612,S0FL00338
MRubio3.jpg,Marco,Rubio,Senator,Florida,Republican,Senate: 2011-2025,"Rubio, Marco - Senator",,N00030612,S0FL00338
MRubio4.jpg,Marco,Rubio,Senator,Florida,Republican,Senate: 2011-2025,"Rubio, Marco - Senator",,N00030612,S0FL00338
RRuiz.jpg,Raul,Ruiz,Representative,California,Democratic,House: 2013-Present,"Ruiz, Raul - Representative",,N00033510,H2CA36439
RRuiz1.jpg,Raul,Ruiz,Representative,California,Democratic,House: 2013-Present,"Ruiz, Raul - Representative",,N00033510,H2CA36439
RRuiz2.jpg,Raul,Ruiz,Representative,California,Democratic,House: 2013-Present,"Ruiz, Raul - Representative",,N00033510,H2CA36439
RRuiz3.jpg,Raul,Ruiz,Representative,California,Democratic,House: 2013-Present,"Ruiz, Raul - Representative",,N00033510,H2CA36439
RRuiz4.jpg,Raul,Ruiz,Representative,California,Democratic,House: 2013-Present,"Ruiz, Raul - Representative",,N00033510,H2CA36439
MRulli.jpg,Michael A.,Rulli,Representative,Ohio,Republican,House: 2024-Present,"Rulli, Michael A. - Representative",,,
MRulli1.jpg,Michael A.,Rulli,Representative,Ohio,Republican,House: 2024-Present,"Rulli, Michael A. - Representative",,,
MRulli2.jpg,Michael A.,Rulli,Representative,Ohio,Republican,House: 2024-Present,"Rulli, Michael A. - Representative",,,
MRulli3.jpg,Michael A.,Rulli,Representative,Ohio,Republican,House: 2024-Present,"Rulli, Michael A. - Representative",,,
MRulli4.jpg,Michael A.,Rulli,Representative,Ohio,Republican,House: 2024-Present,"Rulli, Michael A. - Representative",,,
JRutherford.jpg,John H.,Rutherford,Representative,Florida,Republican,House: 2017-Present,"Rutherford, John H. - Representative",,,
JRutherford1.jpg,John H.,Rutherford,Representative,Florida,Republican,House: 2017-Present,"Rutherford, John H. - Representative",,,
JRutherford2.jpg,John H.,Rutherford,Representative,Florida,Republican,House: 2017-Present,"Rutherford, John H. - Representative",,,
JRutherford3.jpg,John H.,Rutherford,Representative,Florida,Republican,House: 2017-Present,"Rutherford, John H. - Representative",,,
JRutherford4.jpg,John H.,Rutherford,Representative,Florida,Republican,House: 2017-Present,"Rutherford, John H. - Representative",,,
PRyan.jpg,Patrick,Ryan,Representative,New York,Democratic,House: 2022-Present,"Ryan, Patrick - Representative",,,
PRyan1.jpg,Patrick,Ryan,Representative,New York,Democratic,House: 2022-Present,"Ryan, Patrick - Representative",,,
PRyan2.jpg,Patrick,Ryan,Representative,New York,Democratic,House: 2022-Present,"Ryan, Patrick - Representative",,,
PRyan3.jpg,Patrick,Ryan,Representative,New York,Democratic,House: 2022-Present,"Ryan, Patrick - Representative",,,
PRyan4.jpg,Patrick,Ryan,Representative,New York,Democratic,House: 2022-Present,"Ryan, Patrick - Representative",,,
MSalazar.jpg,Maria Elvira,Salazar,Representative,Florida,Republican,House: 2021-Present,"Salazar, Maria Elvira - Representative",,,
MSalazar1.jpg,Maria Elvira,Salazar,Representative,Florida,Republican,House: 2021-Present,"Salazar, Maria Elvira - Representative",,,
MSalazar2.jpg,Maria Elvira,Salazar,Representative,Florida,Republican,House: 2021-Present,"Salazar, Maria Elvira - Representative",,,
MSalazar3.jpg,Maria Elvira,Salazar,Representative,Florida,Republican,House: 2021-Present,"Salazar, Maria Elvira - Representative",,,
MSalazar4.jpg,Maria Elvira,Salazar,Representative,Florida,Republican,House: 2021-Present,"Salazar, Maria Elvira - Representative",,,
ASalinas.jpg,Andrea,Salinas,Representative,Oregon,Democratic,House: 2023-Present,"Salinas, Andrea - Representative",,N00049738,H2OR06066
ASalinas1.jpg,Andrea,Salinas,Representative,Oregon,Democratic,House: 2023-Present,"Salinas, Andrea - Representative",,N00049738,H2OR06066
ASalinas2.jpg,Andrea,Salinas,Representative,Oregon,Democratic,House: 2023-Present,"Salinas, Andrea - Representative",,N00049738,H2OR06066
ASalinas3.jpg,Andrea,Salinas,Representative,Oregon,Democratic,House: 2023-Present,"Salinas, Andrea - Representative",,N00049738,H2OR06066
ASalinas4.jpg,Andrea,Salinas,Representative,Oregon,Democratic,House: 2023-Present,"Salinas, Andrea - Representative",,N00049738,H2OR06066
LSanchez.jpg,Linda T.,Sánchez,Representative,California,Democratic,House: 2003-Present,"Sánchez, Linda T. - Representative",,,
LSanchez1.jpg,Linda T.,Sánchez,Representative,California,Democratic,House: 2003-Present,"Sánchez, Linda T. - Representative",,,
LSanchez2.jpg,Linda T.,Sánchez,Representative,California,Democratic,House: 2003-Present,"Sánchez, Linda T. - Representative",,,
LSanchez3.jpg,Linda T.,Sánchez,Representative,California,Democratic,House: 2003-Present,"Sánchez, Linda T. - Representative",,,
LSanchez4.jpg,Linda T.,Sánchez,Representative,California,Democratic,House: 2003-Present,"Sánchez, Linda T. - Representative",,,
BSanders.jpg,Bernard,Sanders,Senator,Vermont,Independent,Senate: 2007-Present | House: 1991-2007,"Sanders, Bernard - Senator",,,
BSanders1.jpg,Bernard,Sanders,Senator,Vermont,Independent,Senate: 2007-Present | House: 1991-2007,"Sanders, Bernard - Senator",,,
BSanders2.jpg,Bernard,Sanders,Senator,Vermont,Independent,Senate: 2007-Present | House: 1991-2007,"Sanders, Bernard - Senator",,,
BSanders3.jpg,Bernard,Sanders,Senator,Vermont,Independent,Senate: 2007-Present | House: 1991-2007,"Sanders, Bernard - Senator",,,
BSanders4.jpg,Bernard,Sanders,Senator,Vermont,Independent,Senate: 2007-Present | House: 1991-2007,"Sanders, Bernard - Senator",,,
SScalise.jpg,Steve,Scalise,Representative,Louisiana,Republican,House: 2008-Present,"Scalise, Steve - Representative",,N00009660,H0LA01087
SScalise1.jpg,Steve,Scalise,Representative,Louisiana,Republican,House: 2008-Present,"Scalise, Steve - Representative",,N00009660,H0LA01087
SScalise2.jpg,Steve,Scalise,Representative,Louisiana,Republican,House: 2008-Present,"Scalise, Steve - Representative",,N00009660,H0LA01087
SScalise3.jpg,Steve,Scalise,Representative,Louisiana,Republican,House: 2008-Present,"Scalise, Steve - Representative",,N00009660,H0LA01087
SScalise4.jpg,Steve,Scalise,Representative,Louisiana,Republican,House: 2008-Present,"Scalise, Steve - Representative",,N00009660,H0LA01087
MScanlon.jpg,Mary Gay,Scanlon,Representative,Pennsylvania,Democratic,House: 2018-Present,"Scanlon, Mary Gay - Representative",,N00042706,H8PA07200
MScanlon1.jpg,Mary Gay,Scanlon,Representative,Pennsylvania,Democratic,House: 2018-Present,"Scanlon, Mary Gay - Representative",,N00042706,H8PA07200
MScanlon2.jpg,Mary Gay,Scanlon,Representative,Pennsylvania,Democratic,House: 2018-Present,"Scanlon, Mary Gay - Representative",,N00042706,H8PA07200
